algorithm,impl,sm,function,classification,index_pc,index_opcode,addr_pc,addr_opcode,data_pc,data_opcode,index_source_file,index_source_line,addr_source_file,addr_source_line,data_source_file,data_source_line,stride_hint
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0200,LDG.E,0230,IMAD.WIDE,0240,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0380,LDG.E,0480,IMAD.WIDE,0490,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0390,LDG.E,04d0,IMAD.WIDE,04f0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,03a0,LDG.E,04a0,IMAD.WIDE,04e0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,03b0,LDG.E,04b0,IMAD.WIDE,0510,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,03c0,LDG.E,0500,IMAD.WIDE,0520,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,03d0,LDG.E,0530,IMAD.WIDE,0550,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,03e0,LDG.E,0540,IMAD.WIDE,0560,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,03f0,LDG.E,0570,IMAD.WIDE,0590,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0400,LDG.E,0580,IMAD.WIDE,05b0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0410,LDG.E,05d0,IMAD.WIDE,05e0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0420,LDG.E,05a0,IMAD.WIDE,05c0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0430,LDG.E,05f0,IMAD.WIDE,0610,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0440,LDG.E,0600,IMAD.WIDE,0620,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0450,LDG.E,0630,IMAD.WIDE,0650,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0460,LDG.E,0640,IMAD.WIDE,0670,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0820,LDG.E,08a0,IMAD.WIDE,08c0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0830,LDG.E,08b0,IMAD.WIDE,08e0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0840,LDG.E,08d0,IMAD.WIDE,0900,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0850,LDG.E,08f0,IMAD.WIDE,0920,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0860,LDG.E,0910,IMAD.WIDE,0940,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0870,LDG.E,0930,IMAD.WIDE,0960,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0880,LDG.E,0950,IMAD.WIDE,0980,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0890,LDG.E,0970,IMAD.WIDE,0990,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0a90,LDG.E,0ad0,IMAD.WIDE,0af0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0aa0,LDG.E,0ae0,IMAD.WIDE,0b10,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0ab0,LDG.E,0b00,IMAD.WIDE,0b30,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z10pull_fusediPKmPKiPfS3_S3_f,exact_chain,0ac0,LDG.E,0b20,IMAD.WIDE,0b40,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,69,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,70,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,01f0,LDG.E.CONSTANT,0220,IMAD.WIDE,0230,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0340,LDG.E.CONSTANT,0440,IMAD.WIDE,0460,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0350,LDG.E.CONSTANT,0450,IMAD.WIDE,0490,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0360,LDG.E.CONSTANT,0470,IMAD.WIDE,0480,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0370,LDG.E.CONSTANT,04a0,IMAD.WIDE,04c0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0380,LDG.E.CONSTANT,04b0,IMAD.WIDE,04d0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0390,LDG.E.CONSTANT,04e0,IMAD.WIDE,0500,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,03a0,LDG.E.CONSTANT,04f0,IMAD.WIDE,0510,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,03b0,LDG.E.CONSTANT,0520,IMAD.WIDE,0540,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,03c0,LDG.E.CONSTANT,0530,IMAD.WIDE,0560,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,03d0,LDG.E.CONSTANT,0580,IMAD.WIDE,0590,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,03e0,LDG.E.CONSTANT,0550,IMAD.WIDE,0570,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,03f0,LDG.E.CONSTANT,05a0,IMAD.WIDE,05c0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0400,LDG.E.CONSTANT,05b0,IMAD.WIDE,05d0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0410,LDG.E.CONSTANT,05e0,IMAD.WIDE,0600,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0420,LDG.E.CONSTANT,05f0,IMAD.WIDE,0620,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0430,LDG.E.CONSTANT,0610,IMAD.WIDE,0630,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,07e0,LDG.E.CONSTANT,0860,IMAD.WIDE,0880,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,07f0,LDG.E.CONSTANT,0870,IMAD.WIDE,08a0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0800,LDG.E.CONSTANT,0890,IMAD.WIDE,08c0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0810,LDG.E.CONSTANT,08b0,IMAD.WIDE,08e0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0820,LDG.E.CONSTANT,08d0,IMAD.WIDE,0900,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0830,LDG.E.CONSTANT,08f0,IMAD.WIDE,0920,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0840,LDG.E.CONSTANT,0910,IMAD.WIDE,0940,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0850,LDG.E.CONSTANT,0930,IMAD.WIDE,0950,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0a50,LDG.E.CONSTANT,0a90,IMAD.WIDE,0ab0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0a60,LDG.E.CONSTANT,0aa0,IMAD.WIDE,0ad0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0a70,LDG.E.CONSTANT,0ac0,IMAD.WIDE,0af0,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
pr,base,sm80,_Z9pull_stepiPKmPKiPfS3_,exact_chain,0a80,LDG.E.CONSTANT,0ae0,IMAD.WIDE,0b00,LDG.E.CONSTANT,/usr/local/cuda/include/sm_32_intrinsics.hpp,112,/workspace/prefetch/gpu-app-collection/gardenia/src/pr/base.cu,34,/usr/local/cuda/include/sm_32_intrinsics.hpp,134,0
symgs,base,sm80,_Z9gs_kerneliPmPiS0_PfS1_S1_,exact_chain,0090,LDG.E,00b0,IMAD.WIDE,00c0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/symgs/base.cu,15,/workspace/prefetch/gpu-app-collection/gardenia/src/symgs/base.cu,16,/workspace/prefetch/gpu-app-collection/gardenia/src/symgs/base.cu,16,0
symgs,base,sm80,_Z9gs_kerneliPmPiS0_PfS1_S1_,exact_chain,0090,LDG.E,00b0,IMAD.WIDE,00d0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/symgs/base.cu,15,/workspace/prefetch/gpu-app-collection/gardenia/src/symgs/base.cu,16,/workspace/prefetch/gpu-app-collection/gardenia/src/symgs/base.cu,17,0
vc,linear_base,sm80,_Z16conflict_resolveiPmPi9Worklist2S1_S0_,exact_chain,00c0,LDG.E,00e0,IMAD.WIDE,00f0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/../../include/worklistc.h,118,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,48,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,48,0
vc,linear_base,sm80,_Z16conflict_resolveiPmPi9Worklist2S1_S0_,exact_chain,00c0,LDG.E,00e0,IMAD.WIDE,0100,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/../../include/worklistc.h,118,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,48,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,49,0
vc,linear_base,sm80,_Z16conflict_resolveiPmPi9Worklist2S1_S0_,exact_chain,01b0,LDG.E,01c0,IMAD.WIDE,01d0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,51,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,52,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,52,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,00d0,LDG.E,00f0,IMAD.WIDE,0100,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/../../include/worklistc.h,118,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,17,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,17,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,00d0,LDG.E,00f0,IMAD.WIDE,0110,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/../../include/worklistc.h,118,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,17,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,18,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0a00,LDG.E,0a10,IMAD.WIDE,0a20,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0b70,LDG.E,0cd0,IMAD.WIDE,0ce0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0b80,LDG.E,0d10,IMAD.WIDE,0d20,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0b90,LDG.E,0cf0,IMAD.WIDE,0d00,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0bb0,LDG.E,0d30,IMAD.WIDE,0d40,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0be0,LDG.E,0d60,IMAD.WIDE,0d80,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c00,LDG.E,0d70,IMAD.WIDE,0da0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c10,LDG.E,0d50,IMAD.WIDE,0db0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c20,LDG.E,0d90,IMAD.WIDE,0de0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c30,LDG.E,0dc0,IMAD.WIDE,0df0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c40,LDG.E,0dd0,IMAD.WIDE,0e00,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
